,0,1,2,3,4,5,6,7
0,4.4724737097991693e-10,0.00011014032776774967,4.941934069411867e-06,0.00038908944531763895,2.3262159672238228e-07,6.217065906628666e-07,3.769189200563129e-08,6.127914474013655e-07
1,0.00011014032776774967,166.0,12.0,879.8767331441244,0.22095238095238093,0.7113076341647769,0.026470143613000752,0.6673771730914589
2,4.941934069411867e-06,12.0,1.0,65.00685755411784,0.015026455026455027,0.048299319727891164,0.0022675736961451248,0.049100529100529096
3,0.00038908944531763895,879.8767331441244,65.00685755411784,4777.82938427122,1.1126381174723308,3.704786627748566,0.13011003241967903,3.415018022325304
4,2.3262159672238228e-07,0.22095238095238093,0.015026455026455027,1.1126381174723308,0.0003304782129531076,0.0009749565938746373,3.7419936480513086e-05,0.0009566569484936832
5,6.217065906628666e-07,0.7113076341647769,0.048299319727891164,3.704786627748566,0.0009749565938746373,0.003148820364628593,0.00011317712270093221,0.0028653342314502016
6,3.769189200563129e-08,0.026470143613000752,0.0022675736961451248,0.13011003241967903,3.7419936480513086e-05,0.00011317712270093221,7.86640682980171e-06,0.00012354317388330995
7,6.127914474013655e-07,0.6673771730914589,0.049100529100529096,3.415018022325304,0.0009566569484936832,0.0028653342314502016,0.00012354317388330995,0.002880345809273571
8,5.884195744983083e-09,0.0006043220663320372,-2.8594523438893146e-05,-0.0014223507829387628,-1.7781693520237482e-06,-8.687229136186278e-08,-4.3322516585164276e-08,1.8944075523654703e-06
9,0.0006043220663320372,573.0,79.0,936.0291964213053,1.5330763416477702,0.6297052154195012,0.02842025699168556,3.906077097505669
10,-2.8594523438893146e-05,79.0,14.333333333333334,200.0751075744629,0.28935752078609217,0.10870748299319728,0.006077097505668934,0.6286167800453515
11,-0.0014223507829387628,936.0291964213053,200.0751075744629,3002.6654913995153,4.137885840106713,1.4804628581236638,0.09083530509643094,8.234187414813745
12,-1.7781693520237482e-06,1.5330763416477702,0.28935752078609217,4.137885840106713,0.006853002606938466,0.002244149299931613,0.00013258604525206403,0.011436051850823475
13,-8.687229136186278e-08,0.6297052154195012,0.10870748299319728,1.4804628581236638,0.002244149299931613,0.0008356223315730929,4.552081351563049e-05,0.004793543842329071
14,-4.3322516585164276e-08,0.02842025699168556,0.006077097505668934,0.09083530509643094,0.00013258604525206403,4.552081351563049e-05,2.8376379526363333e-06,0.0002411526061671835
15,1.8944075523654703e-06,3.906077097505669,0.6286167800453515,8.234187414813745,0.011436051850823475,0.004793543842329071,0.0002411526061671835,0.030174470513829117
16,1.0324887205736736e-09,0.0001088646584628753,3.8013066343661776e-05,0.0005317126697188397,3.1759766536895716e-07,1.5327451395353798e-06,6.331078458996416e-10,6.435312563579032e-07
17,0.0001088646584628753,171.66666666666666,13.666666666666666,457.66220474243164,0.20089191232048376,1.6769765684051399,0.0006802721088435375,0.7217384731670445
18,3.8013066343661776e-05,13.666666666666666,2.0,42.97617276509603,0.02163265306122449,0.14860166288737717,6.046863189720333e-05,0.06386999244142101
19,0.0005317126697188397,457.66220474243164,42.97617276509603,1332.3348272575302,0.575637505604116,4.567943363751954,0.0018631492666646738,1.9154399369543285
20,3.1759766536895716e-07,0.20089191232048376,0.02163265306122449,0.575637505604116,0.0002879965994964375,0.002033273516007562,8.281871579571612e-07,0.0008956871536722525
21,1.5327451395353798e-06,1.6769765684051399,0.14860166288737717,4.567943363751954,0.002033273516007562,0.016662123977835026,6.757815245019651e-06,0.007152026161938698
22,6.331078458996416e-10,0.0006802721088435375,6.046863189720333e-05,0.0018631492666646738,8.281871579571612e-07,6.757815245019651e-06,2.742341582639607e-09,2.8965982966630846e-06
23,6.435312563579032e-07,0.7217384731670445,0.06386999244142101,1.9154399369543285,0.0008956871536722525,0.007152026161938698,2.8965982966630846e-06,0.0031321332160982305
24,1.002942311317111e-09,-7.361830983722627e-05,-2.89510838227539e-05,-0.00010546690140147547,-1.9127174866195567e-07,-1.7605914952181132e-06,-5.722663015606959e-09,-6.470120405833169e-07
25,-7.361830983722627e-05,50.0,18.0,68.5224650700887,0.17532879818594105,0.6098715041572185,0.0011337868480725624,0.4280574452003023
26,-2.89510838227539e-05,18.0,7.0,27.108984629313152,0.07333333333333333,0.23800453514739228,0.0004232804232804233,0.1837037037037037
27,-0.00010546690140147547,68.5224650700887,27.108984629313152,108.78328999891346,0.2910971765813734,0.922702131898495,0.001967665123741283,0.7384716801344222
28,-1.9127174866195567e-07,0.17532879818594105,0.07333333333333333,0.2910971765813734,0.0008315897182758213,0.002403728898966994,3.972967367849131e-06,0.0021054834833908365
29,-1.7605914952181132e-06,0.6098715041572185,0.23800453514739228,0.922702131898495,0.002403728898966994,0.008787134990050441,1.8572508368426736e-05,0.0061864223240316535
30,-5.722663015606959e-09,0.0011337868480725624,0.0004232804232804233,0.001967665123741283,3.972967367849131e-06,1.8572508368426736e-05,8.569817445748772e-08,1.1339582444214774e-05
31,-6.470120405833169e-07,0.4280574452003023,0.1837037037037037,0.7384716801344222,0.0021054834833908365,0.0061864223240316535,1.1339582444214774e-05,0.005409206383485619
32,3.4513467301541635e-10,0.0010756236376977238,-1.8335810687844294e-06,0.00012299618295092142,9.639825271445301e-08,1.7423984234656458e-07,4.341523060171327e-09,3.0196102203372018e-06
33,0.0010756236376977238,7418.666666666667,2.6666666666666665,321.93589719136554,0.4139077853363568,0.6892214663643235,0.023582766439909298,11.430143613000757
34,-1.8335810687844294e-06,2.6666666666666665,0.3333333333333333,1.6230403582255046,0.008843537414965985,0.00382464096749811,1.5117157974300832e-05,0.05600907029478458
35,0.00012299618295092142,321.93589719136554,1.6230403582255046,69.84237374912588,0.11396476432039084,0.10462432063355738,0.0016162542384948499,1.6923909816540104
36,9.639825271445301e-08,0.4139077853363568,0.008843537414965985,0.11396476432039084,0.000317029769831843,0.00020064410747922247,2.144511117624172e-06,0.0031003487915700428
37,1.7423984234656458e-07,0.6892214663643235,0.00382464096749811,0.10462432063355738,0.00020064410747922247,0.00017336055107354105,2.9391045911939987e-06,0.0027632923867455775
38,4.341523060171327e-09,0.023582766439909298,1.5117157974300832e-05,0.0016162542384948499,2.144511117624172e-06,2.9391045911939987e-06,8.158466208352829e-08,4.838244695711492e-05
39,3.0196102203372018e-06,11.430143613000757,0.05600907029478458,1.6923909816540104,0.0031003487915700428,0.0027632923867455775,4.838244695711492e-05,0.04456036253755722
40,4.255203873046422e-09,-0.003447812662017713,0.00014992239388652076,0.00034747891305296355,4.3288387492641775e-06,1.395401440192454e-07,6.918100039206297e-08,8.690531150006615e-06
41,-0.003447812662017713,264062.6666666667,14.666666666666666,2899.5614811579385,2.050461073318216,7.996039304610733,0.0065910808767951625,8.700287226001512
42,0.00014992239388652076,14.666666666666666,7.333333333333333,17.65597327550252,0.2112471655328798,0.015555555555555557,0.0032955404383975813,0.4147694633408919
43,0.00034747891305296355,2899.5614811579385,17.65597327550252,75.80075312718343,0.5555485182752774,0.12484806592051763,0.008266758223149422,1.1073471509626394
44,4.3288387492641775e-06,2.050461073318216,0.2112471655328798,0.5555485182752774,0.006613044290530523,0.0005416563400366445,0.00010022984250389497,0.012289661886422497
45,1.395401440192454e-07,7.996039304610733,0.015555555555555557,0.12484806592051763,0.0005416563400366445,0.00028119285002990864,7.357016880826405e-06,0.0011241248930915274
46,6.918100039206297e-08,0.0065910808767951625,0.0032955404383975813,0.008266758223149422,0.00010022984250389497,7.357016880826405e-06,1.5370824570694995e-06,0.00018978580598276093
47,8.690531150006615e-06,8.700287226001512,0.4147694633408919,1.1073471509626394,0.012289661886422497,0.0011241248930915274,0.00018978580598276093,0.02394108833253634
48,4.5894851884995547e-10,-0.007251118938453975,1.4329799917909347e-05,-5.3696563031683913e-05,6.55004530457863e-08,-8.36067742691597e-08,3.24938773648738e-10,1.192533301081303e-06
49,-0.007251118938453975,789637.0,3.3333333333333335,6050.732406775157,10.959349962207106,19.646228269085412,7.558578987150416e-05,21.43522297808012
50,1.4329799917909347e-05,3.3333333333333335,1.3333333333333333,2.5502967834472656,0.009947089947089947,0.01233560090702948,3.0234315948601665e-05,0.13006802721088437
51,-5.3696563031683913e-05,6050.732406775157,2.5502967834472656,54.21246993901824,0.09669179158776615,0.17939010204912043,5.782985903508539e-05,0.4108237597911717
52,6.55004530457863e-08,10.959349962207106,0.009947089947089947,0.09669179158776615,0.00024077416302877917,0.00035642762017883497,2.2555759517210767e-07,0.0012594738474881009
53,-8.36067742691597e-08,19.646228269085412,0.01233560090702948,0.17939010204912043,0.00035642762017883497,0.0006163913184321347,2.797188414292399e-07,0.0017258337146902095
54,3.24938773648738e-10,7.558578987150416e-05,3.0234315948601665e-05,5.782985903508539e-05,2.2555759517210767e-07,2.797188414292399e-07,6.855853956599017e-10,2.949388372128897e-06
55,1.192533301081303e-06,21.43522297808012,0.13006802721088437,0.4108237597911717,0.0012594738474881009,0.0017258337146902095,2.949388372128897e-06,0.013254330585849862
56,4.439137643079206e-10,0.0019720676399407437,-6.354763997950316e-06,-8.907807468488577e-06,-1.6995262754760313e-07,-9.949160888710561e-08,6.969111459823967e-10,5.593187887499984e-07
57,0.0019720676399407437,526335.0,698.6666666666666,3002.58891359965,15.950173847316703,3.9447014361300083,0.0526832955404384,124.23203325774755
58,-6.354763997950316e-06,698.6666666666666,3.0,16.269719918568928,0.040362811791383214,0.031337868480725624,3.0234315948601665e-05,0.15336356764928194
59,-8.907807468488577e-06,3002.58891359965,16.269719918568928,128.03594403199548,0.245235907798992,0.24733518131195553,0.0002321900946573155,0.6779364408909689
60,-1.6995262754760313e-07,15.950173847316703,0.040362811791383214,0.245235907798992,0.0007936034882584931,0.0004663338149570738,1.3163239596670113e-06,0.003692358636576324
61,-9.949160888710561e-08,3.9447014361300083,0.031337868480725624,0.24733518131195553,0.0004663338149570738,0.0004977994422762806,1.7139634891497542e-07,0.0008531027024062334
62,6.969111459823967e-10,0.0526832955404384,3.0234315948601665e-05,0.0002321900946573155,1.3163239596670113e-06,1.7139634891497542e-07,6.855853956599016e-09,1.2826617167401102e-05
