,Freq. of Max,Time of Max,Max Energy,Attack,Release,Sound SBN
132,14.0,2.0,25.796724319458008,0.015510204081632653,0.09233560090702948,Pf
133,26.0,1.0,67.93107604980469,0.012789115646258504,0.12331065759637189,Pf
134,688.0,1.0,6.289566516876221,0.03233560090702948,0.07877551020408163,Pf
135,18.0,0.0,11.275084495544434,0.0039002267573696146,0.11333333333333333,Pf
136,24.0,2.0,100.62000274658203,0.035918367346938776,0.12616780045351475,Pch
137,673.0,2.0,2.724034070968628,0.037868480725623585,0.056598639455782314,Pch
138,17.0,1.0,35.85585021972656,0.014693877551020407,0.11659863945578232,Pch
139,11.0,2.0,16.966197967529297,0.019682539682539683,0.1254875283446712,Pch
140,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,K
141,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,K
142,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,K
143,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,K
144,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,^Ksh
145,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,^Ksh
146,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,^Ksh
147,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,^Ksh
148,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,rrh
149,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,rrh
150,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,rrh
151,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,rrh
152,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,t
153,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,t
154,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,t
155,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,t
156,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,ts
157,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,ts
158,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,ts
159,672.0,3.0,11.455334663391113,0.05179138321995465,0.08802721088435374,ts
160,17.0,2.0,27.591659545898438,0.03623582766439909,0.1839002267573696,B
161,340.0,11.0,8.197956085205078,0.26240362811791385,0.0635827664399093,B
162,340.0,1.0,8.122688293457031,0.01764172335600907,0.09079365079365079,B
163,657.0,10.0,4.936391830444336,0.22979591836734695,0.08217687074829932,B
164,16.0,10.0,44.826332092285156,0.24036281179138322,0.08562358276643992,Pf
165,25.0,11.0,83.04480743408203,0.2311111111111111,0.0818140589569161,Pf
166,25.0,2.0,83.04480743408203,0.035192743764172335,0.15346938775510205,Pf
167,703.0,2.0,4.758471965789795,0.2575963718820862,0.06839002267573696,Pf
168,17.0,9.0,52.855770111083984,0.2038548752834467,0.12163265306122449,Pch
169,26.0,11.0,81.78662872314453,0.23387755102040816,0.07945578231292517,Pch
170,26.0,2.0,81.78662872314453,0.03723356009070295,0.16839002267573697,Pch
171,662.0,2.0,5.654427528381348,0.25197278911564625,0.07401360544217687,Pch
172,17.0,10.0,35.4570426940918,0.22653061224489796,0.09945578231292516,K
173,17.0,2.0,35.4570426940918,0.038639455782312926,0.12585034013605442,K
174,12.0,2.0,16.18572235107422,0.03532879818594104,0.15160997732426304,K
175,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,K
176,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,^Ksh
177,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,^Ksh
178,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,^Ksh
179,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,^Ksh
180,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,rrh
181,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,rrh
182,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,rrh
183,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,rrh
184,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,t
185,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,t
186,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,t
187,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,t
188,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,ts
189,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,ts
190,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,ts
191,646.0,1.0,7.228193283081055,0.02639455782312925,0.10439909297052154,ts
192,4.0,2.0,40.35689163208008,0.027392290249433106,0.15886621315192745,B
193,4.0,3.0,111.48661041259766,0.07755102040816327,0.10870748299319728,B
194,562.0,1.0,5.307529449462891,0.034058956916099774,0.15219954648526077,B
195,250.0,1.0,10.522126197814941,0.023628117913832198,0.16263038548752834,B
196,505.0,1.0,7.877032279968262,0.032426303854875285,0.15383219954648525,Pf
197,498.0,0.0,7.924071311950684,0.01578231292517007,0.17047619047619048,Pf
198,15.0,0.0,49.74593734741211,0.016598639455782313,0.16965986394557822,Pf
199,4.0,3.0,219.2222137451172,0.08630385487528344,0.09736961451247166,Pf
200,623.0,0.0,5.519496440887451,0.007301587301587302,0.17895691609977324,Pch
201,459.0,1.0,4.660046100616455,0.03297052154195011,0.15328798185941042,Pch
202,3.0,4.0,153.6604461669922,0.08131519274376417,0.10494331065759638,Pch
203,19.0,0.0,100.34986114501953,0.01619047619047619,0.17006802721088435,Pch
204,20.0,1.0,14.143118858337402,0.024217687074829932,0.1620408163265306,K
205,4.0,7.0,103.86004638671875,0.07696145124716554,0.10929705215419501,K
206,401.0,2.0,18.050048828125,0.030657596371882086,0.15560090702947846,K
207,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,K
208,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,^Ksh
209,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,^Ksh
210,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,^Ksh
211,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,^Ksh
212,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,rrh
213,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,rrh
214,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,rrh
215,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,rrh
216,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,t
217,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,t
218,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,t
219,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,t
220,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,ts
221,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,ts
222,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,ts
223,4.0,3.0,17.90835952758789,0.03473922902494331,0.15151927437641724,ts
224,5.0,2.0,10.292354583740234,0.0854421768707483,0.21750566893424036,B
225,4.0,2.0,84.52851104736328,0.04249433106575964,0.13551020408163264,B
226,372.0,2.0,6.878413200378418,0.03351473922902495,0.1470748299319728,B
227,270.0,1.0,20.212541580200195,0.022494331065759637,0.1619954648526077,B
228,505.0,1.0,8.757566452026367,0.02108843537414966,0.15519274376417233,Pf
229,780.0,1.0,9.407368659973145,0.0345124716553288,0.1526984126984127,Pf
230,5.0,2.0,72.50514221191406,0.03623582766439909,0.1838548752834467,Pf
231,5.0,3.0,162.95310974121094,0.07188208616780045,0.18231292517006803,Pf
232,561.0,0.0,13.39592456817627,0.019183673469387756,0.17723356009070296,Pch
233,940.0,0.0,13.358887672424316,0.014965986394557823,0.14848072562358278,Pch
234,4.0,3.0,169.7906951904297,0.06417233560090703,0.10317460317460317,Pch
235,5.0,2.0,87.96223449707031,0.03836734693877551,0.26458049886621315,Pch
236,393.0,0.0,16.302297592163086,0.022131519274376416,0.16603174603174603,K
237,379.0,1.0,15.085049629211426,0.02417233560090703,0.11723356009070295,K
238,4.0,3.0,163.78236389160156,0.049886621315192746,0.16317460317460317,K
239,316.0,3.0,23.226078033447266,0.05219954648526077,0.2507482993197279,K
240,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,^Ksh
241,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,^Ksh
242,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,^Ksh
243,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,^Ksh
244,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,rrh
245,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,rrh
246,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,rrh
247,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,rrh
248,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,t
249,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,t
250,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,t
251,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,t
252,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,ts
253,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,ts
254,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,ts
255,766.0,1.0,14.80945110321045,0.029931972789115645,0.18240362811791383,ts
256,4.0,0.0,8.312868118286133,0.0435827664399093,0.17691609977324263,B
257,7.0,3.0,178.64089965820312,0.05628117913832199,0.07904761904761905,B
258,4.0,3.0,3.8625452518463135,0.014784580498866213,0.07029478458049887,B
259,261.0,0.0,20.19548797607422,0.01904761904761905,0.11718820861678005,B
260,373.0,9.0,9.12675952911377,0.2143764172335601,0.006122448979591836,Pf
261,4.0,2.0,9.974392890930176,0.028616780045351474,0.0947392290249433,Pf
262,11.0,1.0,124.1595687866211,0.029523809523809525,0.12408163265306123,Pf
263,4.0,2.0,146.2628173828125,0.0380952380952381,0.09365079365079365,Pf
264,500.0,0.0,2.0213489532470703,0.010113378684807257,0.041768707482993196,Pch
265,23.0,0.0,3.621156930923462,0.010113378684807257,0.09070294784580499,Pch
266,11.0,1.0,102.6629867553711,0.029251700680272108,0.1017687074829932,Pch
267,4.0,2.0,70.61236572265625,0.02394557823129252,0.18321995464852608,Pch
268,5.0,2.0,5.967707633972168,0.02104308390022676,0.08839002267573697,K
269,5.0,2.0,61.25904846191406,0.042675736961451244,0.17782312925170068,K
270,168.0,2.0,23.720691680908203,0.053832199546485264,0.16666666666666666,K
271,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,K
272,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,^Ksh
273,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,^Ksh
274,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,^Ksh
275,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,^Ksh
276,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,rrh
277,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,rrh
278,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,rrh
279,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,rrh
280,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,t
281,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,t
282,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,t
283,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,t
284,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,ts
285,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,ts
286,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,ts
287,395.0,0.0,7.995325565338135,0.014648526077097506,0.14213151927437642,ts
288,13.0,3.0,36.33221435546875,0.03655328798185941,0.14607709750566894,B
289,931.0,2.0,13.572696685791016,0.04666666666666667,0.10217687074829931,B
290,279.0,3.0,36.02948760986328,0.05043083900226757,0.11854875283446711,B
291,517.0,2.0,14.054206848144531,0.04077097505668934,0.08666666666666667,B
292,517.0,2.0,13.180874824523926,0.04693877551020408,0.09687074829931973,Pf
293,13.0,2.0,44.75455856323242,0.01197278911564626,0.16716553287981858,Pf
294,13.0,2.0,50.22408676147461,0.02122448979591837,0.16503401360544218,Pf
295,598.0,2.0,11.018549919128418,0.04417233560090703,0.09600907029478457,Pf
296,626.0,2.0,8.715807914733887,0.04086167800453515,0.10054421768707483,Pch
297,13.0,2.0,37.121849060058594,0.03256235827664399,0.15369614512471655,Pch
298,13.0,2.0,32.65095520019531,0.03501133786848073,0.1512471655328798,Pch
299,627.0,2.0,8.038485527038574,0.027755102040816326,0.09623582766439909,Pch
300,907.0,2.0,7.934727668762207,0.049160997732426305,0.08213151927437641,K
301,13.0,2.0,42.394901275634766,0.023582766439909298,0.16267573696145124,K
302,229.0,2.0,26.737648010253906,0.028480725623582767,0.1565532879818594,K
303,646.0,2.0,7.843109607696533,0.04639455782312925,0.07963718820861677,K
304,13.0,2.0,50.8867073059082,0.032879818594104306,0.15337868480725625,^Ksh
305,765.0,0.0,9.96252155303955,0.02875283446712018,0.1019047619047619,^Ksh
306,259.0,2.0,31.584712982177734,0.05591836734693877,0.08761904761904762,^Ksh
307,706.0,2.0,6.512907028198242,0.05251700680272109,0.09959183673469388,^Ksh
308,640.0,1.0,8.928851127624512,0.04195011337868481,0.08498866213151927,rrh
309,13.0,2.0,48.68412780761719,0.026938775510204082,0.15931972789115648,rrh
310,13.0,3.0,38.606590270996094,0.032063492063492065,0.15419501133786848,rrh
311,842.0,0.0,8.291229248046875,0.032789115646258506,0.08807256235827664,rrh
312,840.0,1.0,7.794186115264893,0.02852607709750567,0.09668934240362811,t
313,13.0,2.0,38.40542221069336,0.021678004535147392,0.16458049886621315,t
314,34.0,0.0,23.637279510498047,0.037959183673469385,0.14829931972789115,t
315,617.0,2.0,5.464975833892822,0.038639455782312926,0.08643990929705216,t
316,382.0,4.0,7.479381084442139,0.040952380952380955,0.10934240362811791,ts
317,13.0,1.0,37.01312255859375,0.036326530612244896,0.14993197278911566,ts
318,257.0,2.0,28.292211532592773,0.03505668934240363,0.15006802721088436,ts
319,611.0,2.0,12.25145435333252,0.041360544217687076,0.12068027210884354,ts
320,21.0,1.0,50.11479949951172,0.019591836734693877,0.23759637188208615,B
321,822.0,2.0,8.756365776062012,0.048027210884353744,0.10693877551020409,B
322,381.0,2.0,13.627492904663086,0.04036281179138322,0.1291609977324263,B
323,494.0,3.0,9.4129056930542,0.05287981859410431,0.08104308390022676,B
324,617.0,2.0,13.959674835205078,0.04630385487528345,0.09791383219954648,Pf
325,21.0,2.0,17.6856632232666,0.03473922902494331,0.24684807256235827,Pf
326,13.0,2.0,47.02621078491211,0.018276643990929705,0.24222222222222223,Pf
327,832.0,1.0,5.53729248046875,0.03396825396825397,0.1708390022675737,Pf
328,603.0,0.0,8.596795082092285,0.017596371882086168,0.07941043083900227,Pch
329,13.0,2.0,34.96396255493164,0.013015873015873015,0.23732426303854876,Pch
330,13.0,2.0,34.050045013427734,0.01868480725623583,0.28426303854875284,Pch
331,391.0,1.0,4.517032146453857,0.028979591836734694,0.08780045351473922,Pch
332,22.0,13.0,22.27553939819336,0.29854875283446713,0.004399092970521542,K
333,13.0,2.0,44.15249252319336,0.019863945578231294,0.24253968253968253,K
334,310.0,2.0,11.557787895202637,0.031746031746031744,0.16956916099773242,K
335,400.0,2.0,9.642662048339844,0.03383219954648526,0.10063492063492063,K
336,13.0,2.0,41.144901275634766,0.04199546485260771,0.21909297052154195,^Ksh
337,843.0,2.0,7.6881890296936035,0.047528344671201816,0.07233560090702948,^Ksh
338,292.0,2.0,10.076310157775879,0.04975056689342404,0.10390022675736961,^Ksh
339,825.0,1.0,7.7046685218811035,0.033242630385487526,0.06975056689342404,^Ksh
340,534.0,2.0,12.032596588134766,0.044535147392290246,0.08244897959183674,rrh
341,13.0,2.0,23.568450927734375,0.02816326530612245,0.23904761904761904,rrh
342,13.0,3.0,47.70787048339844,0.03687074829931973,0.23555555555555555,rrh
343,528.0,0.0,5.656688213348389,0.01600907029478458,0.10086167800453515,rrh
344,563.0,2.0,4.126156806945801,0.05206349206349206,0.07115646258503401,t
345,13.0,2.0,35.33099365234375,0.03346938775510204,0.2694784580498866,t
346,13.0,1.0,24.75511932373047,0.02603174603174603,0.23913832199546486,t
347,435.0,1.0,2.4403910636901855,0.028616780045351474,0.07519274376417233,t
348,497.0,2.0,6.947915554046631,0.039909297052154194,0.09206349206349207,ts
349,13.0,2.0,31.76365089416504,0.027482993197278913,0.2070748299319728,ts
350,204.0,2.0,20.279029846191406,0.0418140589569161,0.15863945578231292,ts
351,523.0,2.0,4.725602149963379,0.02639455782312925,0.10403628117913832,ts
