,Freq. of Max,Time of Max,Max Energy,Attack,Release,Sound SBN
87,5.0,7.0,17.947525024414062,0.1619954648526077,0.11569160997732426,Pf
88,12.0,9.0,25.792987823486328,0.18312925170068028,0.0945578231292517,Pch
89,12.0,2.0,25.792987823486328,0.02058956916099773,0.25709750566893425,Pch
90,793.0,4.0,8.092427253723145,0.09555555555555556,0.18213151927437643,Pch
91,311.0,2.0,34.94633102416992,0.04086167800453515,0.19913832199546486,Pch
92,387.0,3.0,10.377663612365723,0.0727437641723356,0.20494331065759638,K
93,2.0,0.0,7.410940170288086,0.0728798185941043,0.20480725623582766,K
94,4.0,11.0,9.025297164916992,0.12276643990929705,0.15492063492063493,K
95,273.0,2.0,28.376422882080078,0.041405895691609976,0.236281179138322,K
96,4.0,10.0,13.235650062561035,0.04585034013605442,0.23183673469387756,^Ksh
97,13.0,10.0,38.137725830078125,0.21736961451247166,0.06031746031746032,^Ksh
98,13.0,2.0,38.137664794921875,0.03160997732426304,0.24607709750566895,^Ksh
99,848.0,3.0,12.021668434143066,0.0673469387755102,0.21034013605442176,^Ksh
100,308.0,2.0,31.282249450683594,0.034784580498866215,0.24290249433106575,rrh
101,721.0,2.0,8.658214569091797,0.062086167800453514,0.07854875283446712,rrh
102,284.0,2.0,34.600982666015625,0.04272108843537415,0.23496598639455782,rrh
103,5.0,11.0,8.510498046875,0.047528344671201816,0.23015873015873015,rrh
104,13.0,2.0,40.772640228271484,0.03229024943310658,0.2453968253968254,t
105,863.0,3.0,8.843340873718262,0.07777777777777778,0.19990929705215418,t
106,281.0,2.0,29.982418060302734,0.040952380952380955,0.206984126984127,t
107,799.0,2.0,8.9307279586792,0.04639455782312925,0.23129251700680273,t
108,4.0,9.0,7.4391255378723145,0.27179138321995466,0.0058956916099773245,ts
109,4.0,3.0,7.4391255378723145,0.13247165532879818,0.12675736961451248,ts
110,284.0,2.0,17.9482479095459,0.04231292517006803,0.16072562358276643,ts
111,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,ts
112,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,k
113,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,k
114,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,k
115,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,k
116,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,BB
117,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,BB
118,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,BB
119,4.0,0.0,21.49700927734375,0.1712018140589569,0.10648526077097506,BB
120,5.0,6.0,3.9778711795806885,0.023537414965986395,0.26761904761904765,B
121,12.0,2.0,48.739295959472656,0.04417233560090703,0.24698412698412697,B
122,792.0,0.0,6.213119029998779,0.023809523809523808,0.2673469387755102,B
123,28.0,2.0,15.461597442626953,0.023718820861678005,0.267437641723356,B
124,6.0,10.0,16.645095825195312,0.02639455782312925,0.26476190476190475,Pf
125,15.0,8.0,19.901073455810547,0.18244897959183673,0.10870748299319728,Pf
126,16.0,0.0,21.897735595703125,0.019909297052154194,0.2385034013605442,Pf
127,97.0,2.0,15.108168601989746,0.038639455782312926,0.24612244897959185,Pf
128,21.0,12.0,6.872114181518555,0.28829931972789113,0.002857142857142857,Pch
129,12.0,2.0,14.990636825561523,0.0363718820861678,0.23564625850340137,Pch
130,803.0,1.0,5.180063247680664,0.029750566893424035,0.189297052154195,Pch
131,90.0,2.0,14.940544128417969,0.05061224489795919,0.24054421768707482,Pch
132,15.0,7.0,22.502782821655273,0.16408163265306122,0.12707482993197278,K
133,119.0,0.0,19.83562660217285,0.025941043083900227,0.2652154195011338,K
134,14.0,12.0,27.238893508911133,0.28748299319727894,0.003673469387755102,K
135,12.0,2.0,29.959217071533203,0.032063492063492065,0.15369614512471655,K
136,886.0,1.0,5.788453578948975,0.03705215419501134,0.2541043083900227,^Ksh
137,75.0,0.0,15.971549034118652,0.02,0.271156462585034,^Ksh
138,5.0,11.0,11.180241584777832,0.03392290249433107,0.257233560090703,^Ksh
139,15.0,7.0,15.163679122924805,0.16140589569160999,0.12975056689342404,^Ksh
140,92.0,2.0,21.762367248535156,0.03192743764172336,0.2592290249433107,rrh
141,114.0,8.0,34.969425201416016,0.17714285714285713,0.11401360544217687,rrh
142,114.0,0.0,38.069210052490234,0.013741496598639456,0.2765532879818594,rrh
143,284.0,8.0,27.154083251953125,0.18013605442176872,0.1110204081632653,rrh
144,284.0,1.0,26.544612884521484,0.017596371882086168,0.27356009070294784,t
145,119.0,9.0,16.14447593688965,0.19446712018140588,0.09668934240362811,t
146,119.0,2.0,16.14447593688965,0.03192743764172336,0.2592290249433107,t
147,17.0,0.0,18.290924072265625,0.01614512471655329,0.2750113378684807,t
148,28.0,2.0,22.645511627197266,0.020317460317460317,0.2673015873015873,ts
149,119.0,1.0,29.25704574584961,0.025351473922902493,0.2612244897959184,ts
150,15.0,1.0,33.6319465637207,0.025306122448979593,0.2658503401360544,ts
151,115.0,12.0,24.289337158203125,0.2839455782312925,0.007210884353741497,ts
152,126.0,2.0,24.69881248474121,0.02852607709750567,0.2626303854875283,k
153,12.0,8.0,17.02023696899414,0.1765986394557823,0.1145578231292517,k
154,13.0,0.0,18.44029426574707,0.29052154195011337,0.0006349206349206349,k
155,113.0,0.0,30.77033042907715,0.02562358276643991,0.26448979591836735,k
156,15.0,12.0,10.153416633605957,0.2865759637188209,0.004580498866213152,BB
157,13.0,2.0,16.260175704956055,0.03487528344671202,0.15759637188208617,BB
158,885.0,1.0,9.621781349182129,0.03433106575963719,0.1581859410430839,BB
159,114.0,2.0,32.15363693237305,0.03147392290249433,0.2596825396825397,BB
160,118.0,0.0,0.32184115052223206,0.0019047619047619048,0.005215419501133787,B
161,28.0,4.0,6.162403583526611,0.06780045351473923,0.04208616780045352,B
162,444.0,0.0,9.968806266784668,0.008480725623582767,0.08281179138321995,B
163,150.0,0.0,17.656158447265625,0.01578231292517007,0.1235374149659864,B
164,35.0,2.0,8.017333984375,0.013469387755102041,0.12566893424036282,Pf
165,148.0,0.0,17.673994064331055,0.009478458049886621,0.12997732426303854,Pf
166,547.0,2.0,10.476471900939941,0.049614512471655325,0.08126984126984127,Pf
167,26.0,2.0,8.69101619720459,0.048072562358276644,0.09079365079365079,Pf
168,513.0,1.0,8.931967735290527,0.0291156462585034,0.09369614512471655,Pch
169,137.0,1.0,14.384954452514648,0.021768707482993196,0.11768707482993197,Pch
170,35.0,6.0,10.822195053100586,0.003401360544217687,0.11668934240362812,Pch
171,511.0,2.0,17.705886840820312,0.0400453514739229,0.09941043083900226,Pch
172,443.0,2.0,9.66177749633789,0.02598639455782313,0.11346938775510204,K
173,483.0,3.0,10.155759811401367,0.05986394557823129,0.07206349206349207,K
174,38.0,6.0,7.849749565124512,0.04090702947845805,0.0980952380952381,K
175,537.0,0.0,6.773699760437012,0.024308390022675735,0.0728798185941043,K
176,393.0,1.0,16.32195281982422,0.013197278911564626,0.12176870748299319,^Ksh
177,36.0,0.0,7.115170478820801,0.003673469387755102,0.12571428571428572,^Ksh
178,494.0,3.0,10.768245697021484,0.048752834467120185,0.09070294784580499,^Ksh
179,144.0,0.0,13.000747680664062,0.012607709750566893,0.12684807256235828,^Ksh
180,492.0,4.0,12.279988288879395,0.07442176870748299,0.06140589569160998,rrh
181,31.0,0.0,14.249781608581543,0.01292517006802721,0.12653061224489795,rrh
182,497.0,1.0,4.65277624130249,0.027029478458049885,0.08326530612244898,rrh
183,160.0,0.0,18.290637969970703,0.011247165532879818,0.12693877551020408,rrh
184,114.0,1.0,7.616358280181885,0.024580498866213153,0.11487528344671202,t
185,135.0,6.0,13.62714672088623,0.1380952380952381,0.0013605442176870747,t
186,137.0,1.0,13.716349601745605,0.02199546485260771,0.11746031746031746,t
187,127.0,2.0,18.72003173828125,0.035600907029478455,0.10385487528344671,t
188,510.0,0.0,5.451611518859863,0.025532879818594104,0.09247165532879818,ts
189,114.0,0.0,7.029047012329102,0.009931972789115647,0.10167800453514739,ts
190,114.0,2.0,17.02328109741211,0.02707482993197279,0.11238095238095239,ts
191,407.0,2.0,7.44313907623291,0.029070294784580498,0.11038548752834468,ts
192,368.0,1.0,9.099722862243652,0.026938775510204082,0.11251700680272109,k
193,478.0,1.0,10.882107734680176,0.030476190476190476,0.1089795918367347,k
194,511.0,4.0,13.034690856933594,0.0400453514739229,0.09002267573696145,k
195,511.0,4.0,13.034690856933594,0.0400453514739229,0.09002267573696145,k
196,511.0,4.0,13.034690856933594,0.0400453514739229,0.09002267573696145,BB
197,511.0,4.0,13.034690856933594,0.0400453514739229,0.09002267573696145,BB
198,511.0,4.0,13.034690856933594,0.0400453514739229,0.09002267573696145,BB
199,511.0,4.0,13.034690856933594,0.0400453514739229,0.09002267573696145,BB
